title,bundle,fanRating,fanRatingCount,Final Album,directory,Shares Elements With,Suggested directory,Suggested title,King Tom,Final song title,Type,Explicit (Y/N),Album Cover,Recording Device,Fan Comment,Lyrics,artist,cowriter,album,length,comment,composer,feel,genesis,section,key,mode,suzyVerdict,suzyRating,suzyComment,scoreTotal,jd,jdComment,BPM,sitekrating,version,masterpiece,blue,vanweez,solo,rock,uuid,original_filename
Loveable Loser 2 @100,The Pacific Daydream Black Years,3.04,14,,,,,,2.5,,Partial Song,N,,,,"Hey there Colorado
You can buy up all the votes
I’m an outsider in the system
But but but
The system is rigged …
Dismiss all the charges
And the band play your women’s call
...person with high energy
To turn this life around
You don’t have a clue
To make a miracle great
You’ll never twist and run
We all....
Loveable loser
Loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
Set me up to take the fall
Can you love me when I love…
Loveable loser
I’m gonna be your loveable loser",,,The Pacific Daydream Years,96,,,,,,,,,,,,,,100,,2,,,,,,fdaab64e14814519a31c030e7fe0ec07,Loveable Loser 2 @100
Loveable Loser 3 @100,The Pacific Daydream Black Years,3.7,15,,,,,,3.5,,Full Song,N,,,,"In the great state of Colorado
You can write up all the votes
Take your shots at the outsider 
Who fought the system
Thought the system’s a joke
You can press all of the charges
You can lay down your ... card
But we need a person with high energy
To turn this world around
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your
Loveable loser
In the nineties I was in deep trouble
Everybody said it’s not gonna work
But if someone attacks I will stand up for what’s right
All my peeps have some fun and head back
I know singers better than Sinatra 
But you gotta get out there and show the world
Tell me where I’m gonna go when you leave me behind
And tell me if you enjoyed the show
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your
Loveable loser
Loveable
Loveable
Loveable
Loveable loser
I’m gonna be your loveable loser
I’m gonna be you
Loveable 
Loveable
In the great state of Colorado
You can write up all the votes
Take your shots at the outsider 
Who fought the system
Thought the system’s a joke
You can press all of the charges
You can lay down your ... card
But we need a person with high energy
To turn this world around
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your
In the nineties I was in deep trouble
Everybody said it’s not gonna work
But if someone attacks I will stand up for what’s right
All my peeps have some fun and head back
I know singers better than Sinatra 
But you gotta get out there and show the world
Tell me where I’m gonna go when you leave me behind
And tell me if you enjoyed the show
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your
Loveable loser
I’m gonna be your loveable loser
I’m gonna be your
Loveable loser
I’m gonna be your loveable loser
I’m gonna be your
Loveable
Loveable",,,The Pacific Daydream Years,345,,,,,,,,,,,,,,100,,3,,,,,,05ac1dc0b43c46ecb2d39e7a1d767360,Loveable Loser 3 @100
Loveable Loser 4 all ideas @100,The Pacific Daydream Black Years,4.02,23,,,,,,3.5,,Full Song,N,,,Two versions of the song in one file,"In the great state of Colorado
You can write up all the votes
Write me off as an outsider 
Who fought the system
Thought the system’s a joke
You can press all of the charges
You can lay down your ... card
But you need a person with high energy
To turn your world around
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
In the nineties I was in deep trouble
Everybody said it’s not gonna work
But if someone attacks I will stand up for what’s right
All my peeps have some fun and head back
I know singers better than Sinatra 
But you gotta get out there and show the world
Tell me where I’m gonna go when you leave me behind
…
Loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
…
Loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
Set me up to take the fall
…
…
Make a miracle great
You’ll never test the great state of Colorado
Don’t buy all the votes
In the great state of Colorado
You can buy up all the votes
Take your shots at the outsider
Who fought the system
But the system’s a joke
You can press all the charges
You can lay down your … card
But we need a person with high energy
To turn this world around
I’m gonna be your lu
How to make a miracle great
So I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
I’m gonna be your loveable loser
Set me up to take the fall
Can you love me with all my faults
Your loveable loser
I’m gonna be your loveable loser",,,The Pacific Daydream Years,345,sad determined,,,,,,,,,,,,,100,,4,,,,,,98560be0bfbd4679b03503619315f936,Loveable Loser 4 all ideas @100
Lover Lover,The Make Believe Years,3.9,10,None,\Unknown Album,"I See You, Feel You",,Lover Lover,2,Lover Lover,"Full Song, Acoustic",N,,,COR: 424,"I stumble all around the wilderness 
I do not know the way to happiness 
…that I can take 
Without a sign from you to light the way 
Lover 
Lover 
Tell me where you are 
Lover 
Lover 
Are you near or far? 
I go from north to south to east to west 
I cannot stop to drink or read or rest 
I do not know how much more I can take 
Without a sign from you to light the way 
Lover 
Lover 
Tell me where you are 
Lover 
Lover 
Are you near or far? 
I made a big mistake 
I pushed you far away 
Now listen dear I only want you here 
Woah 
Lover 
Lover 
Tell me where you are 
Lover 
Lover 
Are you near or far? 
Oh 
Lover 
Lover 
Tell me where you are 
Lover 
Lover 
Are you near or far?",Rivers Cuomo,,Unknown Album,252,"again: Maslow""a preoccupation with one's own thoughts, feelings, and aneeds is not characteristic of self'actualizing individuals."" /// the only way out of all of these stylistic puzzles is to follow your whims/taste. //// this has been on my mind lately ""Von Neumann warns that “pure” mathematics ‘…becomes more and more purely aestheticizing, more and more purely l’art pour l’art. This need not be bad, if the field is surrounded by correlated subjects, which still have closer empirical connections, or if the discipline is under the influence of men with an exceptionally well-developed taste. But there is a grave danger that the subject will develop along the line of least resistance, that the stream, so far from its source, will separate into a multitude of insignificant branches, and that the discipline will become a great disorganized mass of details and complexities. In other words, at a great distance from its empirical source, or after much “abstract” inbreeding, a mathematical subject is in danger of degeneration. At the inception the style is usually classical; when it shows signs of becoming baroque, then the danger signal is up. It would be easy to give examples, to trace specific evolutions into the baroque and the very high baroque…’” (Poundstone, 29)",,,,,,,,,,,,,87,,,,,,,,00f2b3c1acc24209be7915b19c7a2164,424 Lover Lover
LoveStar,By The People,4.4,5,,\alecroymusic,,,,,,,,,,,,alecroymusic,,alecroymusic,350,,,,,,,,,,,,,,100,,,,,,,,57ff96874a864be9a155057bb65dc0dd,LoveStar
Lullaby,The Green Years,3.5,4,None,\The Maladroit Years\C.O.R_,,,Lullaby - acoustic COR sketch 1,2,Lullaby,Voice Memo with Guitar,N,,,COR: 380,,Rivers Cuomo,,C.O.R_,78,,Rivers Cuomo,,,,,,,,,,,,72,,,,,,,,1ebe6719aee442d1b6e2a610d90a39a0,380 lullaby
Lullaby For Wayne,Patrick & Rivers,4.09,11,None,\1992-1993 Monterey Jack,,,,3,Lullaby For Wayne,Full Song,N,,,Sneeze (?) during bridge,"Class of nineteen eighty-eight 
Never thought you’d graduate 
Playing with your guns all day 
If only they could see you now 
And how you’ve learned to shoot so well 
They wouldn’t laugh at Wayne 
Wayne you know it’s true 
There’s nothing you can do 
So put them guns away 
All of your friends are through 
They’ve given up what they tried to do 
See now how happy they are 
Each with a new lease on life 
A brand new car 
A low mileage wife 
Do do do do do do do do 
Wayne you know it’s true 
There’s nothing you can do 
So put them guns away 
Yeah yeah 
The gas is on the right 
So please give up the fight 
And put them guns away 
[Achoo] 
Wayne you know it’s true 
There’s nothing you can do 
So put them guns away 
Yeah yeah 
The gas is on the right 
So please give up the fight 
And put them guns away 
Yeah yeah yeah yeah yeah",Rivers Cuomo and Patrick Wilson,,1992-1993 Monterey Jack,197,published,Rivers Cuomo and Patrick Wilson,,,,,,,,,,,,81,,,,,,,,0703bd5748094fb8b8ab46f3c7188526,17 Lullaby For Wayne
Lumberjack,By The People,4.12,34,,\mike,,,,,,,,,,,"Where’s my Swedish fiddle? 
I’m going out to clear the woods 
Searching high or low there 
I’ll use the best to make my goods 

The logger needs his dinner 

Sharpening my axe 
I take ‘em down to size 
‘Cause I’m the lumberjack 
I’m clearing out the skies 

Boss told me to go down 
And salvage the cold deck 
“Watch for widowmakers 
They’ll grab you right by the neck” 

The skidroad needs a trimmer 
It wasn’t touched all winter 

Sharpening my axe 
I take ‘em down to size 
‘Cause I’m the lumberjack 
I’m clearing out the skies 
Sharpening my axe 
I take ‘em down to size 
‘Cause I’m the lumberjack 
I’m clearing out the skies 

Mayday, don’t look now 
But there’s a fire in the crown 
Make way for the bateau 
We must evacuate the town 
We must evacuate the town 

Sharpening my axe 
I take ‘em down to size 
‘Cause I’m the lumberjack 
I’m clearing out the skies 
Sharpening my axe 
I take ‘em down to size 
‘Cause I’m the lumberjack 
I’m clearing out the skies",Mike Railey,,mike,212,,,,,,,,,,,,,,93,,,,,,,,a684f30392564b90805a0ee9c64c995e,Lumberjack
Lydian Song - acoustic sketch,The White Years,2.75,4,None,\Unknown Album,,,Lydian Song - acoustic sketch,2,Lydian Song,Sketch,N,,,,"… 
I know I’ve been waiting for someone to take me 
Lord won’t you give me somebody to …? 
I’ve been waiting 
For what you do 
Come back baby 
I’ll be with you 
Suddenly I’ve been waiting for someone to take me again 
Give me a reason to go back and go… 
Just a little bit 
Baby 
Just a little bit now 
Just a little bit baby 
I",Rivers Cuomo,,Unknown Album,83,ideas,Rivers Cuomo,,,,,lydian,,,,,,,81,,,,,,,,313a7260d7264dc3b016cdbe32a8d7e9,lydian song
Made of Steel,By The People,4.05,19,,\Bleed0range,,,,,,,N,,,,,Bleed0range,,Bleed0range,205,,,,,,,,,,,,,,72,,,,,,,,45622c3fa6c84be9b36636da699df0de,Made of Steel
Magical Fairies,EWBAITE,2.9,5,Pacific Daydream,\2 stars and below,Sweet Mary,,,1.5,Sweet Mary,Sketch,N,,,Lyrics used in Sweet Mary,"Alone 
One foot in the grave 
Magical fairies come and help me find my way 
Okay 
I just want to give them my face 
I don’t know what I would do without them every day 
Hey 
I’m alone 
One foot in the grave 
The magical fairies come and help me find my way 
Okay 
I just want to give them my face 
I don’t know what I would do without them every day 
Hey",,,EWBAITE,59,,,,,,,,,,,,,,81,,,,,,,,09fd7f4f6cd84a7090e258910e5a71a8,Magical Fairies
major melody bells 2012-08-03_10-24,EWBAITE,3.3,5,None,\2 stars and below,,,,1.5,,Sketch,N,,,,,,,EWBAITE,648,,,,,,,major,,,,,,,104,,,,,,,,5e09ff64f6a84ea69b54d50c166b4495,major melody bells 2012-08-03_10-24
Make Some Noise For That 2 --1 6 3 b6 5 piano @64,The Pacific Daydream Black Years,3.68,19,,,,,,2,,Sketch,N,,,Partial chorus and verse,"Make some noise for that
Make some noise for that
Make some noise
I’ll make some noise
Make some noise for that
Make some noise for that
Make some noise
I’ll make some noise
She’s my …
I wanna…
Dirty hands and I
Dirty hands and I",,,The Pacific Daydream Years,65,,,,piano,,,,,,,,,,64,,2,,,,,,6bcb37a7a8c34a6180bfe03488bb7cf5,Make Some Noise For That 2 --1 6 3 b6 5 piano @64
Make Some Noise For That 3 --1 6 3 b6 5 piano @64,The Pacific Daydream Black Years,3.28,16,,,,,,2.5,,Sketch,N,,,,"Make some noise for that
Make some noise for that
Make some noise
Make some noise for that
Make some noise for that
Make some noise
She’s my…
I want to…
…
Dirty hands and I’m
Dirty hands and I’m
I wanna be with",,,The Pacific Daydream Years,65,,,,piano,,,,,,,,,,64,,3,,,,,,744a2952ec8d4f7fbd0c873e80fb652c,Make Some Noise For That 3 --1 6 3 b6 5 piano @64
Make Some Noise For That 4 verse @64,The Pacific Daydream Black Years,4.23,31,,,,,,4,,Full Song,N,,,Has some vocalizations in place of lyrics,"Drag my bag across the floor 
Clunk clunk clunk 
I don’t even say good morning 
Goodbye 
I love you 
Have a nice day 
I’m embarrassed for the whole wide world 
I need a victory to turn on my world 
I cheer up 
Cheer up 
Cheer up 
Make some noise for that 
Make some noise for that 
Make some noise for that 
Make some noise for that 
Make some 
Got the morning over 
Jump in a time machine 
Go back to 7 am 
… 
I’m pricklier than a porcupine 
More vengeful… 
Sorry 
So annoying 
I don’t know what to say 
But least I’m trying 
I’m sorry for them 
Make some noise for that 
Make some noise for that 
Make some noise for that 
Make some noise for that",,,The Pacific Daydream Years,120,,,,,verse,,,,,,,,,64,,4,,,,,,254358aa0f424180b47f554f4478baba,Make Some Noise For That 4 verse @64
Maladroit Preview 2021-12-27 14.38,The Green Years,4,20,,\The Maladroit Years,,,,,,,,,,,,,,The Maladroit Years,356,,,,,,,,,,,,,,81,,,,,,,,a8336babb23c4322ab96938e2af2649b,Maladroit Preview 2021-12-27 14.38
manic synth groove in Db (conflict a,The Red-Raditude-Hurley Years,1.67,3,None,\Demos--Previous Versions,,,,1,,Sketch,N,,,,,Rivers Cuomo,,Demos--Previous Versions,32,Jacknife Lee favorite could be great,Rivers Cuomo,,,,,,,,,,,,70,,,,,,,,85a21ee74f604a5399bee2a542f97a5c,manic synth groove in Db (conflict a
Manipulation,By The People,4.08,13,,\TooShortPants,,,,,,,,,,,,Too Short Pants,,Hopeless,92,,,,,,,,,,,,,,65,,,,,,,,f0c2602ddc744110954bd5716901a9cd,Manipulation
mansion of cardboard strum,The Green Years,2.9,5,None,\The Maladroit Years\2 stars and below,So Low,,Mansion of Cardboard - strum,1.5,Mansion of Cardboard,Riff,N,,,,,Rivers Cuomo,,Demos--Previous Versions,29,,Rivers Cuomo,,,,,,,,,,,,120,,,,,,,,a5219ebf05af4a259612aee19df84983,mansion of cardboard strum
Mark,By The People,3.6,10,,\TheAblesandtheBakersandtheC's,,,,,,,,,,,,TheAblesandtheBakersandtheC_s,,TheAblesandtheBakersandtheC_s,249,,,,,,,,,,,,,,80,,,,,,,,e8b2796363e74cfb884171174d23d809,Mark
May Your Life Be Blessed v2,The Green Years,4,7,None,\The Maladroit Years\C.O.R_,,,May Your Life Be Blessed - COR v2,2,May Your Life Be Blessed,Full Song,N,,,COR: 420,"Little sting 
Nothing more 
No more to come 
You when I call 
Who can replace 
No one at all 
When I work 
Loving smiles 
Now there are 
Lonely trials 
Frog in my throat 
Tears in my eyes 
What is the point 
Hold in the cries 
From now on sing your happy song 
May your 
Life be blessed 
No you won't be missed 
I survive 
Always do 
Just a scar 
Nothing new 
I toughen up 
Nothing gets through 
What was your name? 
I never knew 
From now on 
Sing your happy song 
No you won't be missed 
May your 
Life be blessed 
I toughen up 
Nothing gets through 
What was your name? 
I never knew 
From now on 
Sing your happy song 
May your 
Life be blessed 
Thought you 
Won't be missed 
Though you 
Won't be missed 
Though you 
Won't be missed",Rivers Cuomo,,C.O.R_,213,,Rivers Cuomo,,,,,,,,,,,,84,,,,,,,,cecf225c721f4ee9a27165a4c9e40e50,420.2 May Your Life Be Blessed
MAYBE ALL THE WAY - ROUGH 1 - DEC 27,Weezma,3.5,3,None,,,,Maybe All The Way - rough 1 Dec 27,2.5,Maybe All The Way,Sketch,N,,,,,,,Weezma,197,,,,,,,,,,,,,,81,,,,,,,,ff1061cde2854643a4cb742575e5b15b,MAYBE ALL THE WAY - ROUGH 1 - DEC 27
